amount,device_id,location,is_fraud
3215.08,66d4c84c-064a-42f3-9fa2-f1a32275d202,Penafurt,0
1594.55,1ea1dc9e-3227-4310-9c84-a543a24c7080,North Roger,0
3073.24,785b7fbc-1e55-4b12-9557-62bc41ddf793,Tinamouth,0
2360.68,0d5f53d7-166c-48b6-9e3c-24c3d352fe08,East Leslie,0
3116.64,22beb44e-233b-4f5c-b65c-778f98c265a7,Carterfort,0
4188.72,2502cb5b-2034-4120-ac81-4d2ceea43b12,Andreaview,0
4633.73,49ca5a9b-ca90-40f0-a74f-51d3ad90ae3b,Susanchester,0
823.5,940e4b04-7faf-4c70-8273-7fea93dd90dd,Port Wesley,0
3628.24,4f46c7a5-0994-4a8a-b07f-0f6c4e6d49c3,Jameshaven,0
4282.37,9e440b20-f2c0-4eb6-b80a-b7f6506c7c4e,South Rachelmouth,0
4852.85,84f98f97-4f63-4861-8653-853ce8975e3a,Barronberg,0
2430.9,25430b10-379e-4241-8571-73f64494aee8,Jacobstad,0
1599.9,ceb6bd3a-0231-4f14-8172-4030d84f49d3,South Corey,0
335.9,699f66ef-3634-4f66-9533-3036fecce3ad,South Timothyville,0
2020.69,689753ff-7249-4f97-a88f-f8a5105386b0,Willisfurt,0
4073.4,60dc7427-1c7e-4e2f-9457-d3526796262a,West Anthonyland,0
2708.52,3c356ea1-f5b1-414d-bfb3-5b3febe025e6,Ericside,1
121.35,67cda6c7-e642-4c1c-82be-f69e2019d856,Torresside,0
674.43,11c41ac8-a8c5-49fd-ad7d-9da40f3799cf,South Alejandro,0
4961.26,5fab0354-1049-4060-bd1f-2688e7bf5b74,Lake Kaylaside,0
452.1,6b80dccd-b355-4d48-bbad-7d3d49114b04,East Chelseahaven,1
1625.58,4dbe96bb-3d1d-4cc1-8ee2-2c56c232e9d1,Wardfort,0
1681.3,8a6867e5-e02b-488d-9037-dcd5f90e8337,South Samantha,0
1043.36,a65b9d14-bc14-4b2c-9e4a-858a32fc925b,Douglashaven,0
4535.86,4cbe0b76-488c-4f6d-b239-3bf7e662012e,Port Aliciaview,0
1171.19,a40d66d1-3281-442e-91d1-3a8fe9a5d9eb,North Daniel,0
3033.91,b64a541d-4dbd-4732-8271-a993655d24d8,Heatherport,0
4676.36,9f9f4732-ffb8-412a-8c2c-d2c395b291bd,Port Ebony,0
1767.82,4705587c-4423-413e-91fe-5600f0502052,Lake Jessefurt,0
1115.26,f6f9ea3c-6cb1-4e74-b3d5-4e565a923899,Lake Edwardside,0
1624.5,23aab6d0-3a16-43e3-9109-407073718656,South Desireeview,0
2449.16,0314df90-a54e-45a2-adef-8391ff5bc0fd,West Judith,0
1921.65,6db42978-bffe-41af-94f1-0540d32c5c23,Baileymouth,0
2791.57,f16f3e25-faca-4f2a-af6e-ad1d5b348c3e,Cookmouth,0
4978.97,0d07227c-0445-49f1-a235-6104167ee367,East John,0
4485.99,990d005f-3e8c-4ac3-b0da-54f996983501,North Richardview,0
2089.1,8ee193a5-8368-4060-9c92-239eb33ad793,Travisberg,0
2708.25,bb7fbc9a-1168-4409-ac41-b75e8f5afdf9,Lake Jasonburgh,0
1142.38,3565990a-bf62-4745-adc4-e11206ad7ac7,Maychester,0
320.37,7b1dffd5-83c1-4394-965c-5a96b17e1b99,South Brandon,0
1501.93,f7a5a9d1-2279-452f-8afe-4c7a0c414f06,East Richardhaven,0
1732.52,45ac018f-30ae-4df3-80ea-1ae4747e2087,Watsonville,0
2080.04,8e678e85-1902-453a-b228-2327ccc4789d,Lindaberg,0
2246.27,6381970d-77c3-4230-b9f5-c378fd388a4d,Stephenland,0
3643.98,8ac73979-3f56-4447-a4ce-c36f02f1b3f5,South Ernest,0
177.45,61d2fb05-eadb-4ed7-a45b-00bb6dd9861a,South Donnafurt,0
85.48,0fb2ee80-c5a3-4911-bd12-e2b3259120d3,New Kevintown,0
4480.12,282cc356-aea8-40ac-824f-3c5e471bc0c3,Garciaville,0
789.01,d338b0e9-6e01-4748-9fae-cb7ef25bb6e8,Lake Madisonfurt,0
3085.36,50928a98-97f5-4227-ae7c-2433e2ce2562,Lake Alex,0
4173.25,9a5fd10f-aab8-41c7-8122-4dfc2e41e261,Danielburgh,1
639.2,7ff4be77-09ec-4d7b-a9a8-04dd100ae896,North Jeffrey,0
3820.56,0d7537a8-f252-485b-b22d-38e4e2d83743,Coxside,0
2726.46,dea97cbd-8bf7-4b8f-aa9d-35af97074e80,West Samanthafurt,0
2591.77,35f745a6-2026-48c8-8015-ce22048f3ba5,Samuelton,0
2958.31,194019b3-55f6-4d4d-b461-f3acb6514c55,Turnertown,0
1162.46,b6ccdd75-11dd-44cb-95dc-098cfc738e86,Abbottborough,0
714.66,8be7cb2e-6878-4723-bce4-1c96d2fa1efd,Davischester,0
1382.74,739c8018-65b4-4bb5-8e17-7a8cce7ca0b8,West Sherryport,0
2463.75,bb82eb26-f12b-42f9-beec-03c23598c113,Lake Ambertown,0
1346.79,b5666c2c-a7e2-4b36-aee4-f120031fb41a,Lake Jesseville,0
4801.99,ce6d84a1-7222-4f73-8226-a24503a4932d,North Thomasland,0
4430.83,ecbbae48-a96e-4356-b14a-c29bbcd58f07,New Kristine,0
4680.57,c50192e9-79a8-4a4f-842f-928e72445968,New Faithland,0
3556.46,bd667a00-386e-46d2-8c66-f90919682306,Danielleville,0
2231.39,1fe157e2-1cff-4f1b-9881-a813e6228528,East Susan,0
4237.9,aafb55f4-e345-4ce4-936d-10341b3cac14,Jamesville,0
3203.25,a2abc21a-4c8c-4855-9b32-15bea91a2868,South Robinbury,0
3063.76,2d59b765-8af8-46c2-a890-50b4d5a6a8f5,Martinfurt,0
2646.02,6c362f7e-b2f0-407c-9afb-39f8f5dc7110,Heatherburgh,0
4952.42,8b67d04d-249d-4366-b025-524efe781e33,Lake Emilyton,0
563.91,f8fdfedd-b2f5-43b3-ae64-0d301f4f4815,Lake Kylestad,0
3550.79,9113e00f-219a-4ed6-911f-06e8e5aaae1f,Cranemouth,0
462.17,242fd3c7-bc09-412d-84fc-2114760f6a61,Halltown,0
3407.58,cb1a17cb-cf37-4946-a36f-65018785f829,New Courtney,0
4715.91,016b55c1-71b0-4af1-854f-30736d0ec7ce,Gonzalezberg,0
920.94,c98f48b0-94bf-4d76-a3df-2433fa389f66,North Jamesborough,0
3481.33,876e5259-3aee-4707-b667-dcb9ec75cb1e,Heidistad,0
2979.41,f29f1410-88de-4a20-a012-8e2c6dbe128a,East Mary,0
4850.77,a8c3d756-f906-4512-ab25-92a167201288,South Leahfurt,0
2997.3,daf52604-53be-4cf6-ba22-35ddc8c2b196,Port Whitney,0
705.72,2b5a67db-a894-449a-9752-bab49adf83c1,West Nicholas,0
3389.52,797db006-7680-4ae2-9956-39f288c76a47,Josephport,0
4804.45,9e34b433-6bdc-4b00-b52b-adbccf4b6c1e,Joetown,0
1119.01,2a855091-0cf4-4263-829d-16d72c785e1e,Brianview,0
1120.98,8043a888-2270-4ccf-a97a-d90c75109fd8,East Derek,0
3367.2,2633bf6d-4917-47b9-8a50-75045e5d1e93,West Gregoryshire,0
4507.83,6e654831-cc18-4359-baca-a419a4c20a1d,East Emilybury,0
2192.62,ff3f8839-a1c7-4c7a-bc19-659f8160706f,Paulfort,0
1029.37,11c2a0c7-1f6a-43ac-9075-a95f7b74c9a2,East Roger,0
3242.71,461bcad2-c228-4f0a-b87f-1f2cba456886,North Williamfurt,0
1216.36,f3778321-b80c-4e33-b142-354a858c62fc,Glenhaven,0
1272.92,9a2aaeb8-f491-47a3-8bca-2dd4cd4c18a7,New Michelle,0
2892.2,873edc52-9bee-47c6-a03d-c3629f09b7b5,Port Laura,0
2720.54,0ad24696-7e8d-44cb-a909-f98cfa42dfbf,North Sandraville,0
938.31,b427befc-23d2-4546-8346-65fe9735e744,North Wendy,0
3854.28,a9535e6a-b81b-4536-b8af-8c988d13497b,Port Jennifer,0
4689.95,10b80f37-2083-4401-89cf-d0b022b728c3,Davidburgh,0
1098.6,292eb2ad-a37c-462c-99d0-a9550a56afe9,Ortegachester,0
4148.3,65234aa3-ca7f-4fee-a89c-5b63cd5a5087,South Jessicaland,0
2184.34,ece67bcb-9f3c-4fe4-bba1-f84c9e09c510,Angelaside,0
4113.1,dde4474d-59a4-4d14-83c3-e5e1cea2f04b,South Brianhaven,0
3384.05,2d4c81b6-258b-4253-bed9-2785fafbf27d,West Kathryn,0
3098.6,7865dc96-2ffd-4e1b-b728-62d81c6b5263,North Bryanstad,0
2771.2,1a0e2071-9c48-4b04-9d14-daaeb6a467d7,Mendozaland,0
4795.05,efaddd73-3343-4b69-9366-aba7584ec228,Christinehaven,0
1044.52,29d8bfd8-1cd0-40ed-868e-f484bd4b7dc6,North Johnberg,0
1463.78,39588f5a-9f65-45e2-a52f-630eff84439e,Rosehaven,0
42.57,a2c15611-89a3-49bf-a27e-ed7f486a9ae5,East Travis,0
4115.45,344a065c-3cf7-4e80-827d-6de94df10839,Griffinland,0
4652.94,29e6569c-6e07-4355-94ec-c905f56b19c8,East Brandi,0
1813.56,d107079a-27ed-4889-9f21-42c1089c2a1d,Lake Patriciaport,0
4730.22,92bd37a2-76be-43d1-b7f5-3676d3dcf6d5,Fleminghaven,0
534.06,54996880-9c68-4b62-a91d-d169ea986494,Port Deanna,0
486.52,26a3dfce-a2ab-4822-b54f-9a031042f041,Alyssaview,0
369.71,46a25e46-3a58-4c4f-ae01-d6fd2130538c,Port Thomasstad,0
416.91,9d41f4ce-6c41-41d0-bb07-9c0d9c2fc22c,New Jonathantown,0
3825.86,82e77427-333d-4d1a-bcdb-c4a97d18bc0e,Gainesstad,0
4367.78,af0a5a92-0a40-4615-8e5a-02b9fe8b17e7,New Joanna,0
1422.35,352a1b32-9074-4206-afd8-02545f46f6d5,East Markfort,0
1932.39,39e83eff-164f-4c98-9792-8648d63a12a5,North Christineview,0
2532.25,b245c5cf-3745-48e2-8c30-46b5161d0b96,North Bianca,0
3401.55,30b14303-55c9-4614-9d21-bd8a4d2311ee,South Jessica,0
2077.59,e6e25c01-3369-4888-96ab-6f9c0657c92e,Joneshaven,0
3451.92,a60de783-7a3f-4cc7-bcda-1551de0a8746,Port Melissaview,1
2169.22,5b469857-14f8-4882-a751-dd6928f1d80c,New Cathy,0
461.19,c52f832b-e8c2-4ec0-927f-32e11ace940e,Carrollburgh,0
2734.23,a5f9d09e-0ebc-4bf9-ab26-353e008fb10b,Susantown,0
3635.43,7c941f81-9a38-41ec-a091-5ad2762b3ad5,Lake Christopher,1
1571.6,b0d707ba-3522-460f-be11-d1bc0e76878e,Johnsonchester,0
339.79,93d3d22c-f07b-457a-a38a-2fb0277a2162,North Teresashire,0
3294.54,9459f830-3c9d-44b8-ad2e-3d1bfcaf6cfd,South Lesliebury,0
316.87,8f3f7b9e-869c-4208-91cf-e37cea2cd2a0,East Brittanyland,0
4707.4,dce4ea57-40a5-40f3-b19c-0941f5d209bb,New Williammouth,0
2170.55,ef698896-4312-4205-92e7-d1b765789b2a,Taylorburgh,0
2050.49,fe591767-44bd-4be4-95ec-e526c929fd21,South Janet,0
2484.8,b26c2272-cedf-4820-b8d9-dc2d28e330cf,Savagemouth,0
3962.93,799e3947-d773-4de7-b874-f454f55c2687,New Christianfurt,0
1907.46,a9a7a154-d916-494c-8e55-048c425d4a9a,Port Dominique,0
1447.5,1a68fdc2-5d83-4dfe-9381-3ba4e7870003,Kurtburgh,0
3708.19,f8c7f618-642f-4ac8-a08a-e836e7fd87d2,Thomasborough,0
4623.9,3e73c963-5be1-4e96-bc89-ac2ed7173976,West Richardtown,0
3304.53,a1e3174d-d652-46ed-b222-d5cb7e79d65c,Markland,0
2441.34,1f276455-1b0d-43f3-8627-e20c664cb860,South Michaelstad,0
4767.73,3e1e0cf2-1e11-4b84-b0a0-f7d18a821d2b,Ayershaven,0
1518.07,da60b2ce-808c-46de-a67b-3409905879b6,Lake Jason,0
1390.58,0ede2b56-6e3f-4f9f-910e-918bc4a96575,Rodriguezview,0
4594.4,22362c95-c1a7-417a-8e61-fd81f4134d24,Theresabury,0
1147.22,b4e9961a-f1a8-4fa2-980e-504ae5cac940,Port Shannon,0
2285.31,c39d401b-702e-4963-b600-a2c4f84aa9ba,Port Rebecca,0
3669.59,964eb242-893a-43c9-a26d-f2dfb73b678b,West Daniel,0
4311.69,72caee5d-af7f-4c14-9c1f-33510106c724,East Zacharytown,0
2408.52,8adc1cdd-cc3e-4249-a36b-76897619f340,Edwardsville,0
176.42,642c1355-ed83-404f-98e4-c830b199c1c7,Jonathantown,0
1882.38,f7ca9d8d-8f21-4fed-8ec6-03028277bba8,Priceton,0
4398.63,c01e97ac-59be-447a-9f12-1df9461ec563,Lake Paulfurt,0
2398.01,e0941f4f-1d8f-4ff6-ace9-b538a5c20bc6,Lake Amanda,0
3135.67,5e4d12f9-b94a-4904-bf6f-91b1e324a0f3,Emilyfort,0
2966.09,5af3d4a8-bdc7-445d-a3fa-30dd4fa86d5e,New Clarence,0
1364.91,6820cbe1-86a7-41f4-804f-fe6857b09966,New Cherylbury,0
3742.66,0a0fe694-b8e5-4f15-b7f0-59057d4932c8,Lake Robin,0
787.93,a88a4e4c-8fce-4510-9c3f-2ad105b5935e,Bowmanberg,0
1273.1,f4cb9806-cee1-4f9e-a4c1-56b9804dbc54,Chungtown,0
4530.35,99c54deb-9325-4159-9402-46afff008648,Angelaberg,0
2931.46,bfc9ed16-1a60-4810-994a-c284516afe87,North Julia,0
461.48,f1f32075-76c3-4039-a477-c4d570c3b313,Jenniferborough,0
4259.61,ce939c87-03cf-4f1f-9f94-f411960d8aeb,Hendersonshire,0
3726.4,246b2af7-c29b-47c0-b75d-703d426d7f06,Jenniferfurt,0
4824.27,309d1a14-6962-447e-8328-cd992bbc4240,West Jesusside,0
2290.79,3e7f4520-2b92-4052-af70-5fc7be2532a8,Kaylashire,0
2120.65,68bbe985-dd7f-496e-b4f6-b3f20b18fa2e,Karenview,0
2617.78,61975437-34c0-4d8a-b626-d99a92879d25,Martinburgh,0
42.29,6a54e8a4-568d-49e3-b1da-48769b1e8b96,Kellyfurt,0
1410.16,61ae58a5-373d-47be-81b6-0ffa96eb9ad9,Deborahborough,0
2020.9,f8be2daf-3357-44be-b470-3e737f7b62a9,New Jamie,0
1639.27,e256329e-dd61-4d10-82cd-13e0be71d854,West Maria,0
2750.45,f39f78e0-5e3e-4ecf-828e-55f7e4c3d8ef,Wallaceland,0
685.15,7bebc72e-4e16-4bc1-a550-1aa8c51b9acc,Cooperfort,0
955.07,6503e928-ad16-4c92-b5e8-1f670bac8878,Port Jeff,0
4127.77,e0e259c9-a3d9-4114-9704-078c705f7e88,Loriville,0
1108.67,9bf13c00-7fd5-4990-be80-a63e3a0d70e0,Charlesmouth,0
2676.95,c059d571-d106-4535-b376-f70bc2aaf6e8,East James,0
1831.79,a4aeb86e-f8c2-4480-a511-a730d687d2fb,East Kellyville,0
469.11,7655579e-8a8d-4887-8624-41403703bbd4,West Jeanette,0
3898.44,06addcf7-4d82-4d90-a268-042b03d9649e,New Walter,0
2094.99,ede47c94-ad0e-4651-9d8c-0e9e1ed7cc68,Harmonville,0
360.46,5b9a1d56-0a62-4258-9c11-bdef6ecc1646,West Amandamouth,0
4781.04,46776276-453a-463b-b1c8-ad685867b610,Dunnborough,0
1213.84,fbe603c1-7a12-4e64-ae14-4b7bf0ba0e66,Richardfort,0
1514.89,b8dc3d33-c735-4c5f-81e2-1c9aff1679d6,South Kenneth,0
902.03,37e88f66-cded-4187-b39b-199f0825bafe,Cohenbury,0
543.68,1ac9394d-6f3c-4430-ab15-4b900fb1ea54,East Stevenburgh,0
4482.47,87072760-c2c8-4aa1-b7a6-5351d91887c4,Stacymouth,0
3940.53,0976e4de-7e90-434b-ad14-6930815f3e06,Ponceborough,0
3640.19,159f3599-0416-4385-8774-3913b685895b,Cherylport,0
1605.48,d9ced20a-6a1b-4a29-acc7-971ad05ceed5,Port Christina,0
101.45,0f5a41b7-b26e-4af2-8b2f-7e6bcb71dc5b,Lake Stephanieview,0
591.75,6764805f-f7d5-4896-bb08-aa613078ff63,East Philip,0
2234.88,5978daf1-8d01-402a-962a-b86b9944951e,Walkerfort,0
4997.48,9b169016-c6bc-434d-b2f3-543afc73fb64,Thomasberg,0
3688.83,ea2a8a92-16f3-4f32-a705-84d580228cbd,Ryanland,0
2896.39,cc325db5-4d5c-4a7e-aa66-28125b585430,South Kimberly,0
4697.15,a5694d5d-e8fc-4ea9-99b5-c414b4729aff,Hillland,0
1480.83,02fe048f-999c-443d-896c-a37620b6c5c6,West Casey,0
4743.76,80341406-793f-41a8-8698-ca0d3387273d,West Suzanne,0
4562.09,7290762b-78d3-4beb-92fd-1e9f35b20dc5,Micheleland,0
3557.24,6dbc4d39-4ffa-46bc-993a-37e773cfec58,Michellemouth,0
3907.61,77a39b42-96f5-4551-8cbc-080c9b0689cf,New Theodoreport,0
2699.39,4bda9bc1-0901-437a-9114-f169a73b328e,Birdbury,0
3208.22,4c1e02d1-6152-4304-9871-b30514a4c381,Shirleymouth,0
4268.92,1e0b9fab-1b92-4cef-a20b-c3903fc731b2,North Aprilside,0
1301.66,c0ffbc79-82bc-4d7c-a723-437602c26a97,Lake Michelle,0
1389.92,5585465d-f8da-42ad-be3c-7b4b026723a4,Lake Bradley,0
3970.74,8660c885-70e0-464e-a2a2-3310d8fe577e,Gordonmouth,0
182.84,70399a74-7fdc-4c80-966c-4c3e2855ab5d,Alyssachester,0
3475.68,a358bf25-d306-48a2-a44b-248d659a3ee6,Wadebury,0
4049.39,4bfddcfd-eb1b-4118-8ecd-9ab9c7756475,Port Alexis,0
431.82,c6b3f8b8-6d92-4347-82df-cabb8abfac1e,Port Philip,0
82.31,c6cf5787-f393-40b1-825a-71cf270d7f68,Clementshaven,0
3057.0,d03d042a-9196-42e5-824c-5a9284055ac5,Wesleyborough,0
2448.22,f44940f7-56a8-425f-b781-e496ec508a57,West Markbury,0
4310.99,a96d22d8-71b1-4025-b657-7da96a27890d,Brentside,0
3484.25,9db105bd-4f7f-441e-ae6f-c164bb986633,Youngland,0
2449.94,af8f8e47-d314-4dbc-a324-64cb12da129c,Port Peter,0
376.36,13e288ae-8d71-4d1f-adee-6963a62264dc,East Valerie,0
3079.88,7b6dd262-f0ee-48fc-86a0-e053cb40b8c0,Lake Ryan,0
278.68,51d291a2-f26d-4522-86c9-c67b874c591e,Angelahaven,0
3566.96,5419f80c-153e-4b9d-b061-b9889457bf56,Barnesberg,0
4625.23,71d392cf-eddb-430f-b159-b1373a5aa42d,Brownbury,0
1589.28,8072b3a0-0bb5-4a2b-bd3d-77c70f69846f,Port Jonathonstad,0
625.94,83fb809b-835a-41d2-80e8-a24872914cc6,Michelletown,1
2613.78,e6e2e20f-9e90-4f89-9649-02e4bc3c1f72,Lake Brittneyside,0
1371.73,348722dd-c41f-4139-85e0-19b29d40c895,North Thomas,0
2769.37,213328c2-6f89-4245-9ea7-749741c14888,Petersenfurt,0
4432.08,75161448-c0c4-473d-9647-edf4f2a62d9a,Hamiltonport,0
4106.3,c10f51ca-55f9-4fd3-a26b-b1e4934c49c7,Dianaberg,0
4467.46,2851dc1f-d6e1-4092-a77a-ab165d2a698d,North Katieburgh,0
814.08,35fadb02-f498-4ff2-a25c-129896c7db56,North Sandramouth,0
4247.43,bf23e1e2-c7fc-42d0-8211-dba949103723,New Heatherview,0
4605.31,0acadb70-5d06-4bc2-9fcf-1cd5a35bcd37,South Lindseybury,0
3770.51,4d5f3e44-b7ca-4323-8c62-54d570db3357,Johnville,0
3553.39,c1085338-a973-407f-9f53-8dbe5b9811dc,Lake Tonimouth,0
1129.95,b021846f-2aa1-4225-923c-60e59ac11cf5,Powellborough,0
2458.31,b2da3e7b-ee44-4424-88ae-98adef77a8a6,Hopkinsstad,0
1629.96,23c68c0b-8838-45af-965c-0ea755e51119,Greerstad,0
4416.15,9c893881-1512-472f-b7b5-1eabeaf86f5f,Gutierrezshire,0
3296.96,1caa676d-0a41-4ba0-b059-e92321e073ba,South Brittney,0
2188.78,0a15ffc1-fe3f-4f99-940a-cf27a4de82b6,West Tyrone,0
111.55,268a8811-8ee5-41f7-9527-bc4549b5026a,New Kristina,0
3689.95,f52133fc-7776-448e-b178-0fbb8b958945,South Aaron,0
1431.23,7fdc4ad9-188e-48f7-a4b8-cbc121c1b53d,North Edward,0
874.5,07bdb6b1-1d65-47d2-a5ea-d3a811ba326b,South Gregoryborough,0
1906.1,36364143-bb9f-4773-b446-2bb3d0b55060,Debratown,0
3768.76,b25ac049-9c26-4b9e-ae73-bdd4e1ccfc35,East Angelafurt,0
3866.59,108891b3-a2b9-4f5b-9328-fe71dcce4228,Alexiston,0
4756.12,1d2c7949-01e8-4543-963c-92710e8ccb8d,Port Ninaberg,0
1404.64,f891905d-2d12-43e0-96e2-9a7d9378792c,East Bryan,0
3654.37,e06519f7-c74c-4795-a732-92aa3caa0dd5,West Amandastad,0
2200.13,6915586a-2041-4e33-a9ad-d782a59c57bb,Lake Andrewshire,0
4392.36,1be10a3c-02ea-41b5-80a5-978518ee5610,Michaelfort,0
2112.21,394195bf-188a-4eed-bdc0-487605fbaf4b,East Jerryfort,0
3009.43,be488103-ca7b-4310-b9f8-8a13af1cdc11,Harrisside,0
3832.47,5298ff60-38ab-4e7d-acc9-6f50912c7b5f,West Timothyfort,0
3736.67,18aa47d3-7cf5-4434-84f2-8895cb74d088,Samanthaberg,0
1007.67,6474b79c-be91-497c-b51f-e8b01385e268,Port Tammyland,0
2166.88,ea27bb87-8f77-4ba3-a6c7-ab026f115ec7,Kristatown,0
2666.4,e3084097-e55a-4f9b-9260-9235a05404e5,Christineport,0
4921.14,ee44d0d1-16b9-49d7-bab7-1b53c67bd54c,New Wendytown,0
4749.92,936c2832-9eee-4c88-8a51-a4444d55351d,West Thomas,0
2215.09,1f2b2951-7fc8-4a02-9d9e-f60389f33cae,Cynthiamouth,0
3143.63,5c6c76a2-66e6-47ab-b772-637a1b407f91,New Nathan,0
4051.68,d7998e79-eb7a-4ca8-a4dd-2ca29d71043e,Brooksbury,0
91.26,5ef503c1-7ddb-4bfc-8c4e-48859a6718a6,New Heather,0
4506.83,a7822937-cf9d-4093-9e04-444793ba548d,Lake Carolynton,0
3958.75,11857ece-2be9-42a7-881c-a9059028f6f8,Mooreside,0
249.33,c90f2cf6-3644-4d50-b623-4e60d295899a,South Amy,0
855.63,a4a1009f-f136-4eec-9e97-35606a7827d0,Lake Tammyhaven,0
1465.09,4fc082f4-cbe2-434c-aa2c-c919afa53c93,Averystad,0
4621.65,c8412691-626c-4a23-9766-12489a886a89,Robinsonport,0
1206.43,e095bd14-036b-4cbd-abd9-d9e25da4be9d,Moonstad,0
2626.75,78a618d6-c240-46f4-9521-d85d9d643f55,Youngchester,0
3616.3,748d3b17-cd85-4b4b-bc16-02e501bdb251,Oliviatown,0
1935.73,007c99ce-889b-47ea-ad05-31e130f7736a,West Kelly,0
1211.71,4a549748-2fc1-426b-b39e-415a5215d63b,New Douglas,0
3933.52,a9a41536-fc9b-45a8-b4d6-a4a6380bc86e,Benjaminmouth,0
563.35,e7546ec9-001c-4ed8-b540-9ade1a4965b6,East Adamchester,0
4220.17,34d5212b-fd5e-43ea-a440-bece1fab6811,New Shannon,0
1739.05,76c30c40-81ce-4650-a57c-059513fc6b80,West Phillip,0
2198.12,415f7dfc-0a95-4db7-8bd5-7317058d6488,Port April,0
3794.15,b9151fd2-8f32-49d5-b72e-858ad10b6409,West Cindybury,0
3275.71,9bf258f5-166f-44ce-9bbc-7951729bdf7e,Lake Ivanville,0
2587.21,dee3a83f-2b36-43ec-82d4-a55a94e2b672,Nelsontown,0
4946.49,4a7f8dcd-90af-4ac2-96c4-3757db1d7965,South Samueltown,0
1482.98,b7f2371b-f38f-4d92-8a86-2776ce0ecaee,Michaelmouth,0
877.31,27b731a5-6ae7-490f-974d-db1fd2ea166b,Cooperfort,0
376.86,9dcb62e8-8d8d-4fb2-a73b-25408a61f5cc,Rodriguezchester,0
1484.82,d4777aef-9037-4401-86e8-5702d64accdd,Thomasberg,0
4265.23,28b5ced0-4223-4b0e-bcf7-49d9829047bb,South Michellehaven,0
3830.94,4130ecbd-1e47-42e1-9ecb-602f8c0e398f,Lake Robinhaven,0
1654.6,3f76eade-2b78-49a9-a85f-c28365d46a5a,West Alejandrofort,0
2783.77,12bce345-307d-4819-9f22-867dc0fc5e32,Careychester,0
1229.19,1ba6089f-5c1a-4a4f-8591-baadf9388bf8,New Steven,0
768.12,2a0c2836-5723-4c5e-983a-307c0f3ed056,North Michelle,0
3831.6,4f3deeec-a35c-4951-b816-47ac405fbbb0,Elizabethshire,0
4095.81,1ffcc4ae-1b5a-4831-bd76-dffaa184dbdf,Shannonland,0
3400.13,1004259f-0459-4706-8b56-89b616665bbf,Pamelaview,0
3137.53,a87b7047-40fc-4913-88e6-17238739743f,Cherylfort,0
2649.9,319058f5-8aa5-4363-abec-f2ccdfa856e0,South Danielleborough,0
4654.96,ac322777-0ff6-42bc-b020-dca8b9d30d14,Waltermouth,0
2091.99,6f9bd0ab-5f7a-469a-bd18-e63418b3299a,Parsonsberg,0
3942.06,4ae0014d-4a82-43d1-8f30-b22d4e7e0094,Petersonside,0
3503.84,fe5de7ac-a680-4fd8-bc9b-11e755f8954c,North Scott,0
401.54,1776356b-d52a-4b59-a055-80f29327e18b,Willistown,0
3117.48,48403ec3-400c-4df3-b90b-b1f62e33105f,Hicksfort,0
3591.7,bfd39589-49d9-4f0d-aa8d-f4adad3493aa,Parkershire,0
1718.75,5dfca418-d6d8-49ad-aa00-5f291061a396,Jacobstown,0
1480.93,4e7c704a-2e80-40fb-81b2-180e5055e455,North Richard,0
1828.81,69b5b2f4-76a3-48cb-b4e6-2dca6a9206ed,Gardnermouth,0
2743.75,2fc94e2d-a1de-47e6-9942-b5419d819cdf,Matthewbury,0
4406.22,d1a23b3c-331b-40e3-970e-fe1965520a60,Hayesstad,0
928.93,57209612-3948-4017-9a34-55e0e3eb45db,Nealberg,0
3429.26,4a41ea5f-f2a4-41ef-a2ca-bb97acb125d6,Lake Karen,0
1367.18,dee64a68-4df6-4982-b21e-4e644a3c0637,East Isaiah,0
2268.19,ac647eea-848e-46f5-8b08-aeabbb7ba883,Saraport,0
4508.6,1a66d279-1d3a-4860-8a91-2ff37883159d,Jenniferville,0
309.28,d3c24adb-12e3-445a-805d-312a76493790,Morganberg,0
4585.36,9ec74e7d-8e16-450a-ba5d-267738b61e22,South Robert,0
4306.69,746214f6-e8d4-4baa-94ab-cc21d8e56304,Jeffreyborough,0
2304.06,e8e1d0d5-98a8-4ad1-a814-539e07deae08,West Scottport,0
3892.04,e29bd5ac-37b3-40ab-9ec8-d2707c831899,West Crystal,0
4698.7,525e9498-8081-4752-80e0-7c8ec26ac4f6,Rodgersside,0
2412.76,53f59340-47de-4300-9449-ddc23b905ff5,West Kent,0
4940.78,9c648a4d-7e24-4193-948e-7cf810a7da57,North Vincent,0
1663.37,36468dc2-bde6-42d2-b2ed-48b05b2cb10d,East Bradleystad,0
4583.03,65a332b2-bdcb-41a3-9a5c-cc8e98505eda,West Katrina,0
3322.99,223aac11-d728-433c-9608-f8c7d6181439,Armstrongside,0
1542.9,57c80a49-4898-4f9e-ad24-7954d46cebe6,Joneston,0
435.77,ec82ab91-4d34-4526-a100-7687d525cd18,Port Roger,0
3518.04,6f47dd81-2fbb-4383-8793-d22825368e3d,Johnville,0
3142.92,24da013f-0dbb-4b03-a69f-bf9487b4aff9,Port Christopher,0
111.33,7455b95c-5c20-44e7-8e11-94aeb57fdf32,South Sabrinaville,0
1077.12,ffb0507b-de73-4c5b-895a-a6eb44f3eae3,New Janiceport,0
68.08,e18b5931-0f67-4577-bb40-dcb6cd0da42b,Josephside,0
